DocType: Production Plan Item,Reserved Warehouse in Sales Order / Finished Goods Warehouse,Rencana Gudang untuk Gudang Perintah Penjualan / Barang Jadi
DocType: Production Plan Material Request,Material Request Date,Tanggal Permintaan Material
DocType: Production Plan Material Request,Production Plan Material Request,Rencana Produksi Permintaan Material
DocType: Production Plan Sales Order,Production Plan Sales Order,Rencana Produksi Perintah Penjualan
DocType: Production Plan Sales Order,Salse Order Date,Tanggal Perintah Penjualan
DocType: Production Planning Tool,Production Planning Tool,Alat Perencanaan Produksi
DocType: Production Planning Tool,"Create for full quantity, ignoring quantity already on order","Buat kuantitas penuh, mengabaikan kuantitas sudah dipesan"
DocType: Production Planning Tool,Create Material Requests,Buat Permintaan Material
DocType: Production Planning Tool,Create Production Orders,Buat Perintah Produksi
DocType: Production Planning Tool,Get Material Request,Ambil Permintaan Material
DocType: Production Planning Tool,Get Sales Orders,Ambil Perintah Penjualan
DocType: Production Planning Tool,Only Obtain Raw Materials,Hanya Ambil Bahan Baku
DocType: Production Planning Tool,"If checked, Will include non-stock items in the Material Requests.","Jika dicentang, akan mencakup barang non-persediaan di Permintaan Material."
DocType: Production Planning Tool,"If checked, raw materials for items that are sub-contracted will be included in the Material Requests","Jika dicentang, bahan baku untuk produk yang sub-kontrak akan dimasukkan dalam Permintaan Material"
DocType: Production Planning Tool,"If checked, only Purchase material requests for final raw materials will be included in the Material Requests. Otherwise, Material Requests for parent items will be created","Jika dicentang, hanya Pembelian permintaan bahan untuk bahan baku akhir akan dimasukkan dalam Permintaan Material. Jika tidak, Permintaan Bahan untuk item orangtua akan dibuat"
DocType: Production Planning Tool,"If checked, all the children of each production item will be included in the Material Requests.","Jika dicentang, semua anak-anak dari setiap item produksi akan dimasukkan dalam Permintaan Material."
DocType: Production Planning Tool,Enter items and planned qty for which you want to raise production orders or download raw materials for analysis.,Masukkan item dan rencana jumlah yang anda inginkan untuk meningkatkan Perintah Produksi atau unduh bahan baku untuk analisis.
DocType: Production Planning Tool,Sales Orders,Perintah Penjualan
DocType: Production Planning Tool,Production Orders,Perintah Produksi
DocType: Production Planning Tool,Separate production order will be created for each finished good item.,Perintah Produksi terpisah akan dibuat untuk setiap barang jadi.
DocType: Production Planning Tool,Material Requests,Permintaan Material
DocType: Production Planning Tool,Material Requirement,Kebutuhan Material
DocType: Production Planning Tool,Material Request For Warehouse,Permintaan Material Untuk Gudang
DocType: Production Planning Tool,Select Items,Pilih Produk
DocType: Production Planning Tool,Pull Material Request of type Manufacture based on the above criteria,Ambil Permintaan Material berjenis Manufaktur berdasarkan kriteria di atas
DocType: Production Planning Tool,Pull sales orders (pending to deliver) based on the above criteria,Ambil Perintah Penjualan (pengiriman tertunda) berdasarkan kriteria di atas
DocType: Production Planning Tool,Include sub-contracted raw materials,Termasuk bahan baku sub-kontrak
DocType: Production Planning Tool,Include non-stock items,Termasuk barang non-persediaan
DocType: Production Planning Tool,Download Materials Required,Unduh Kebutuhan Material
DocType: Production Planning Tool,Download a report containing all raw materials with their latest inventory status,Unduh laporan yang berisi semua bahan baku dengan status persediaan terbarunya
DocType: Products Settings,Home Page is Products,Home Page adalah Produk
DocType: Products Settings,"If checked, the Home page will be the default Item Group for the website","Jika diperiksa, Home page akan menjadi default Barang Group untuk website"
DocType: Products Settings,Products Settings,Pengaturan produk
DocType: Products Settings,Show Products as a List,Tampilkan Produk sebagai sebuah Daftar
DocType: Program,Program Code,Kode Program
DocType: Program,Courses,Kursus
DocType: Program,Program Name,Program Nama
DocType: Program,Program Abbreviation,Singkatan Program
DocType: Program Course,Program Course,Kursus Program
DocType: Program Enrollment,School House,Asrama Sekolah
DocType: Program Enrollment,Walking,Berjalan
DocType: Program Enrollment,School Bus,Bus sekolah
DocType: Program Enrollment,Mode of Transportation,Cara Transportasi
DocType: Program Enrollment,Vehicle/Bus Number,Kendaraan / Nomor Bus
DocType: Program Enrollment,Self-Driving Vehicle,Kendaraan Mengemudi Sendiri
DocType: Program Enrollment,Enrolled courses,Kursus yang terdaftar
DocType: Program Enrollment,Boarding Student,Murid Asrama
DocType: Program Enrollment,Check this if the Student is residing at the Institute's Hostel.,Periksa ini jika Siswa berada di Institute's Hostel.
DocType: Program Enrollment,Pick/Drop by Guardian,Pick / Drop oleh Guardian
DocType: Program Enrollment,Enrollment Date,tanggal pendaftaran
DocType: Program Enrollment,Transportation,Transportasi
DocType: Program Enrollment,Public Transport,Transportasi umum
DocType: Program Enrollment Course,Program Enrollment Course,Kursus Pendaftaran Program
DocType: Program Enrollment Fee,Program Enrollment Fee,Program Pendaftaran Biaya
DocType: Program Enrollment Tool,New Academic Year,Tahun Akademik Baru
DocType: Program Enrollment Tool,Enroll Students,Daftarkan Siswa
DocType: Program Enrollment Tool,Get Students,Dapatkan Siswa
DocType: Program Enrollment Tool,Get Students From,Dapatkan Siswa Dari
DocType: Program Enrollment Tool,Student Applicants,Pelamar mahasiswa
DocType: Program Enrollment Tool,New Program,Program baru
DocType: Program Enrollment Tool,Program Enrollment Tool,Program Pendaftaran Alat
DocType: Program Enrollment Tool,Program Enrollments,Program Terdaftar
DocType: Program Enrollment Tool Student,Program Enrollment Tool Student,Program Pendaftaran Alat Mahasiswa
DocType: Program Fee,Program Fee,Biaya Program
DocType: Project,% Complete Method,% Metode Lengkap
DocType: Project,Costing and Billing,Biaya dan Penagihan
DocType: Project,Expected End Date,Diharapkan Tanggal Akhir
DocType: Project,Expected Start Date,Diharapkan Tanggal Mulai
DocType: Project,Copied From,Disalin dari
DocType: Project,Estimated Cost,Estimasi biaya
DocType: Project,Gross Margin %,Gross Margin%
DocType: Project,Project Type,Jenis proyek
DocType: Project,Total Expense Claim (via Expense Claims),Jumlah Klaim Beban (via Klaim Beban)
DocType: Project,Total Costing Amount (via Time Logs),Jumlah Total Biaya (via Waktu Log)
DocType: Project,Total Billing Amount (via Time Logs),Jumlah Total Tagihan (via Waktu Log)
DocType: Project,Gross Margin,Margin kotor
DocType: Project,Start and End Dates,Tanggal Mulai dan Akhir
DocType: Project,Project will be accessible on the website to these users,Proyek akan dapat diakses di website oleh pengguna ini
DocType: Project,Customer Details,Rincian Pelanggan
DocType: Project,% Completed,% Selesai
DocType: Project,Default Cost Center,Pusat Biaya Standar
DocType: Project,Total Purchase Cost (via Purchase Invoice),Total Biaya Pembelian (melalui Faktur Pembelian)
DocType: Project,Total Sales Cost (via Sales Order),Total Biaya Penjualan (melalui Perintah Penjualan)
DocType: Project,Task Weight,Bobot Tugas
DocType: Project,Task Progress,Kemajuan Tugas
DocType: Project,Task Completion,Penyelesaian Tugas
DocType: Project Task,Weight,Bobot
DocType: Project Task,Working,Kerja
DocType: Project Task,View Task,Lihat Tugas
DocType: Project Task,Pending Review,Ulasan Tertunda
DocType: Project Task,Task ID,ID Tugas
DocType: Project Task,Project Task,Tugas Proyek
DocType: Project Type,Projects Manager,Manajer Proyek
DocType: Project User,Project User,Pengguna Proyek
DocType: Purchase Invoice,Advances,Uang Muka
DocType: Purchase Invoice,Party Account Currency,Mata Uang Rekanan
DocType: Purchase Invoice,Address and Contact,Alamat dan Kontak
DocType: Purchase Invoice,Shipping Address,Alamat Pengiriman
DocType: Purchase Invoice,Raw Materials Supplied,Pasokan Bahan Baku
DocType: Purchase Invoice,Reverse Charge,Pembalikan Tagihan
DocType: Purchase Invoice,Print Language,Bahasa Cetak
DocType: Purchase Invoice,Contact Person,Nama Kontak
DocType: Purchase Invoice,Price List Currency,Mata Uang Daftar Harga
DocType: Purchase Invoice,Price List Exchange Rate,Kurs Daftar Harga
DocType: Purchase Invoice,In Words,Dalam Huruf
DocType: Purchase Invoice,In Words (Company Currency),Dalam Huruf (Mata Uang Perusahaan)
DocType: Purchase Invoice,Get Advances Paid,Pembayaran Uang Muka
DocType: Purchase Invoice,Debit Note Issued,Nota Debit Diterbitkan
DocType: Purchase Invoice,With Payment of Tax,Dengan Pembayaran Pajak
DocType: Purchase Invoice,Deemed Export,Dianggap Ekspor
DocType: Purchase Invoice,DUPLICATE FOR TRANSPORTER,SALINAN UNTUK PENGIRIM
DocType: Purchase Invoice,DUPLICATE FOR SUPPLIER,SALINAN UNTUK PEMASOK
DocType: Purchase Invoice,E-commerce GSTIN,E-commerce GSTIN
DocType: Purchase Invoice,Contact Email,Email Kontak
DocType: Purchase Invoice,Warehouse where you are maintaining stock of rejected items,Gudang di mana anda menyimpan barang-barang yang ditolak/reject
DocType: Purchase Invoice,Rejected Warehouse,Gudang Tolakan
DocType: Purchase Invoice,Supplier Warehouse,Gudang Pemasok
DocType: Purchase Invoice,Terms,Termin
DocType: Purchase Invoice,Items,Produk
DocType: Purchase Invoice,Export Type,Jenis Ekspor
DocType: Purchase Invoice,Net Total (Company Currency),Jumlah Bersih (Mata Uang Perusahaan)
DocType: Purchase Invoice,Additional Discount Amount (Company Currency),Jumlah Diskon Tambahan (dalam Mata Uang Perusahaan)
DocType: Purchase Invoice,Grand Total (Company Currency),Jumlah Total (Mata Uang Perusahaan)
DocType: Purchase Invoice,Write Off Amount (Company Currency),Jumlah Dihapuskan (mata uang perusahaan)
DocType: Purchase Invoice,Total Taxes and Charges,Jumlah Pajak dan Biaya
DocType: Purchase Invoice,Total Taxes and Charges (Company Currency),Jumlah Pajak dan Biaya (Mata Uang Perusahaan)
DocType: Purchase Invoice,Additional Discount Amount,Jumlah Diskon Tambahan
DocType: Purchase Invoice,Total Advance,Jumlah Uang Muka
DocType: Purchase Invoice,Credit To,Kredit Ke
DocType: Purchase Invoice,Currency and Price List,Mata Uang dan Daftar Harga
DocType: Purchase Invoice,Edit Posting Date and Time,Edit Tanggal dan Waktu Pembukuan
DocType: Purchase Invoice,N,Tdk
DocType: Purchase Invoice,Supplier Name,Nama Pemasok
DocType: Purchase Invoice,ORIGINAL FOR RECIPIENT,ASLI UNTUK PENERIMA
DocType: Purchase Invoice,Taxes and Charges Calculation,Pajak dan Biaya Dihitung
DocType: Purchase Invoice,Taxes and Charges Deducted,Pajak dan Biaya Dikurangkan
DocType: Purchase Invoice,Taxes and Charges Deducted (Company Currency),Pajak dan Biaya Dikurangkan (Mata Uang Perusahaan)
DocType: Purchase Invoice,Taxes and Charges Added,Pajak dan Biaya Ditambahkan
DocType: Purchase Invoice,Taxes and Charges Added (Company Currency),Pajak dan Biaya Ditambahkan (Mata Uang Perusahaan)
DocType: Purchase Invoice,Purchase Taxes and Charges,Pajak dan Biaya Pembelian
DocType: Purchase Invoice,Supplier GSTIN,GSTIN Pemasok
DocType: Purchase Invoice,Supplier Invoice Details,Rincian Faktur Pemasok
DocType: Purchase Invoice,Rounding Adjustment,Pembulatan
DocType: Purchase Invoice,Rounding Adjustment (Company Currency),Pembulatan (Mata Uang Perusahaan)
DocType: Purchase Invoice,Tax Breakup,Rincian Pajak
DocType: Purchase Invoice,Company GSTIN,GSTIN Perusahaan
DocType: Purchase Invoice,Select Shipping Address,Pilih Alamat Pengiriman
DocType: Purchase Invoice,Select Supplier Address,Pilih Alamat Pemasok
DocType: Purchase Invoice,PINV-,PINV-
DocType: Purchase Invoice,PINV-RET-,PINV-RET-
DocType: Purchase Invoice,Posting Time,Waktu Pembukuan
DocType: Purchase Invoice,Additional Discount,Tambahan Diskon
DocType: Purchase Invoice,Supplied Items,Barang Dipasok
DocType: Purchase Invoice,Additional Discount Percentage,Prosentase Diskon Tambahan
DocType: Purchase Invoice,Cash/Bank Account,Akun Kas/Bank
DocType: Purchase Invoice,Returns,Retur
DocType: Purchase Invoice,Return,Retur
DocType: Purchase Invoice,Is Return,Adalah Retur
DocType: Purchase Invoice,Return Against Purchase Invoice,Retur Terhadap Faktur Pembelian
DocType: Purchase Invoice,GST Details,Rincian GST
DocType: Purchase Invoice,Invoice Copy,Salinan Faktur
DocType: Purchase Invoice,SEZ,SEZ
DocType: Purchase Invoice,Terms and Conditions1,Syarat dan Ketentuan1
DocType: Purchase Invoice,End date of current invoice's period,Tanggal akhir periode faktur saat ini
DocType: Purchase Invoice,Start date of current invoice's period,Tanggal mulai periode faktur saat ini
DocType: Purchase Invoice,Supplier Invoice Date,Tanggal Faktur Pemasok
DocType: Purchase Invoice,Without Payment of Tax,Tanpa Pembayaran Pajak
DocType: Purchase Invoice,Is Paid,Telah Dibayar
DocType: Purchase Invoice,Apply Additional Discount On,Terapkan Tambahan Diskon Pada
DocType: Purchase Invoice,Against Expense Account,Terhadap Akun Biaya
DocType: Purchase Invoice,Overdue,Terlambat
DocType: Purchase Invoice,Total (Company Currency),Total (Mata Uang Perusahaan)
DocType: Purchase Invoice,TRIPLICATE FOR SUPPLIER,SALINAN GANDA UNTUK PEMASOK
DocType: Purchase Invoice,Unpaid,Belum Dibayar
DocType: Purchase Invoice,Advance Payments,Pembayaran Dimuka
DocType: Purchase Invoice,Y,Ya
DocType: Purchase Invoice Advance,Purchase Invoice Advance,Uang Muka Faktur Pembelian
DocType: Purchase Invoice Item,Expense Head,Akun Kepala Biaya
DocType: Purchase Invoice Item,Is Fixed Asset,Apakah Aset Tetap
DocType: Purchase Invoice Item,Item,Produk
DocType: Purchase Invoice Item,Allow Zero Valuation Rate,Bolehkan Zero Valuation Rate
DocType: Purchase Invoice Item,Raw Materials Supplied Cost,Biaya Penyediaan Bahan Baku
DocType: Purchase Invoice Item,BOM,Daftar Komponen
DocType: Purchase Invoice Item,Price List Rate (Company Currency),Harga di Daftar Harga (Mata Uang Perusahaan)
DocType: Purchase Invoice Item,Price List Rate,Harga di Daftar Harga
DocType: Purchase Invoice Item,Rejected Qty,Qty Ditolak
DocType: Purchase Invoice Item,Conversion Factor,Faktor Konversi
DocType: Purchase Invoice Item,Accepted Warehouse,Gudang Barang Diterima
DocType: Purchase Invoice Item,Rate,Harga
DocType: Purchase Invoice Item,HSN/SAC,HSN/SAC
DocType: Purchase Invoice Item,Quality Inspection,Inspeksi Mutu
DocType: Purchase Invoice Item,Net Amount (Company Currency),Jumlah Bersih (Mata Uang Perusahaan)
DocType: Purchase Invoice Item,Landed Cost Voucher Amount,Jumlah Nilai Voucher Biaya Tambahan
DocType: Purchase Invoice Item,Item Tax Amount,Jumlah Pajak Barang
DocType: Purchase Invoice Item,Stock Qty,Jumlah Persediaan
DocType: Purchase Invoice Item,Qty,Kuantitas
DocType: Purchase Invoice Item,Quantity and Rate,Kuantitas dan Harga
DocType: Purchase Invoice Item,Net Amount,Nilai Bersih
DocType: Purchase Invoice Item,Net Rate,Nilai Bersih / Net
DocType: Purchase Invoice Item,Amount (Company Currency),Nilai Jumlah (mata uang perusahaan)
DocType: Purchase Invoice Item,Batch No,No. Batch
DocType: Purchase Invoice Item,PR Detail,PR Detil
DocType: Purchase Invoice Item,Received Qty,Qty Diterima
DocType: Purchase Invoice Item,Rate (Company Currency),Rate (Mata Uang Perusahaan)
DocType: Purchase Invoice Item,"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","Rincian tabel pajak diambil dari data barang sebagai string dan disimpan dalam bidang ini.
 Digunakan untuk Pajak dan Biaya"
DocType: Purchase Invoice Item,Serial No,No. Seri
DocType: Purchase Invoice Item,Rejected Serial No,No. Seri Barang Tolakan
DocType: Purchase Invoice Item,Purchase Invoice Item,Barang Faktur Pembelian
DocType: Purchase Invoice Item,Purchase Order Item,Barang Pesanan Pembelian
DocType: Purchase Invoice Item,Item Tax Rate,Tarif Pajak Barang
DocType: Purchase Invoice Item,Net Rate (Company Currency),Tingkat Net (Mata Uang Perusahaan)
DocType: Purchase Invoice Item,Valuation Rate,Tingkat Penilaian
DocType: Purchase Invoice Item,UOM,Satuan Ukur
DocType: Purchase Order,% Received,% Diterima
DocType: Purchase Order,In Words will be visible once you save the Purchase Order.,Dalam Kata-kata akan terlihat setelah anda menyimpan Pesanan Pembelian.
DocType: Purchase Order,Get Items from Open Material Requests,Ambil Produk dari Permintaan Material Terbuka
DocType: Purchase Order,Delivered,Dikirim
DocType: Purchase Order,% Billed,Ditagih %
DocType: Purchase Order,Customer Contact Email,Email Kontak Pelanggan
DocType: Purchase Order,Group same items,Kelompokkan items yang sama
DocType: Purchase Order,Customer Contact,Kontak Pelanggan
DocType: Purchase Order,Link to material requests,Kaitkan ke permintaan material
DocType: Purchase Order,To Receive,Menerima
DocType: Purchase Order,Customer Mobile No,Nomor Seluler Pelanggan
DocType: Purchase Order,Supply Raw Materials,Pasokan Bahan Baku
DocType: Purchase Order,Advance Paid,Pembayaran Dimuka
DocType: Purchase Order,PO-,PO-
DocType: Purchase Order,Ref SQ,Ref SQ
DocType: Purchase Order,To Bill,Untuk Ditagih
DocType: Purchase Order,To Receive and Bill,Untuk Diterima dan Ditagih
DocType: Purchase Order,Get last purchase rate,Ambil harga beli terakhir
DocType: Purchase Order,Payment Terms,Termin Pembayaran
DocType: Purchase Order,Payment Term,Termin Pembayaran
DocType: Purchase Order,Total Net Weight,Total Berat Bersih
DocType: Purchase Order Item,To be delivered to customer,Untuk dikirim ke pelanggan
DocType: Purchase Order Item,Expected Delivery Date,Diharapkan Pengiriman Tanggal
DocType: Purchase Order Item,Warehouse and Reference,Gudang dan Rujukan
DocType: Purchase Order Item,Material Request Item,Barang Permintaan Material
DocType: Purchase Order Item,Billed Amt,Nilai Tagihan
DocType: Purchase Order Item,Returned Qty,Qty Retur
DocType: Purchase Order Item,Supplier Quotation Item,Penawaran Pemasok
DocType: Purchase Order Item,Supplier Part Number,Nomor Suku Cadang Pemasok
DocType: Purchase Order Item,Last Purchase Rate,Harga Beli Terakhir
DocType: Purchase Order Item Supplied,Raw Material Item Code,Kode Barang Bahan Baku
DocType: Purchase Order Item Supplied,BOM Detail No,No. Rincian Daftar Komponen
DocType: Purchase Order Item Supplied,Purchase Order Item Supplied,Barang Pesanan Pembelian Dipasok
DocType: Purchase Order Item Supplied,Supplied Qty,Qty Dipasok
DocType: Purchase Order Item Supplied,Stock UOM,Satuan Ukur Persediaan
DocType: Purchase Receipt,Supplier Delivery Note,Catatan Pengiriman Pemasok
DocType: Purchase Receipt,Get Current Stock,Dapatkan Persediaan Saat Ini
DocType: Purchase Receipt,Other Details,Detail Lainnya
DocType: Purchase Receipt,Subscription Detail,Detail Langganan
DocType: Purchase Receipt,Transporter Details,Detail Pengirim
DocType: Purchase Receipt,Range,Jarak
DocType: Purchase Receipt,Vehicle Number,Nomor Kendaraan
DocType: Purchase Receipt,PREC-,PREC-
DocType: Purchase Receipt,PREC-RET-,PREC-RET-
DocType: Purchase Receipt,Return Against Purchase Receipt,Retur Terhadap Nota Pembelian
DocType: Purchase Receipt,Add / Edit Taxes and Charges,Tambah / Edit Pajak dan Biaya
DocType: Purchase Receipt,Vehicle Date,Tanggal Kendaraan
DocType: Purchase Receipt,Rate at which supplier's currency is converted to company's base currency,Tarif kurs mata uang pemasok ke mata uang dasar perusahaan
DocType: Purchase Receipt,Time at which materials were received,Waktu penerimaan material
DocType: Purchase Receipt Item,Required By,Diperlukan Pada
DocType: Purchase Receipt Item,Received and Accepted,Diterima dan Disetujui
DocType: Purchase Receipt Item,Rejected Quantity,Kuantitas Ditolak
DocType: Purchase Receipt Item,Recd Quantity,Jumlah Diterima
DocType: Purchase Receipt Item,Accepted Quantity,Jumlah Disetujui
DocType: Purchase Receipt Item,Rate and Amount,Tarif dan Jumlah
DocType: Purchase Receipt Item Supplied,Purchase Receipt Item Supplied,Barang Nota Pembelian Dipasok
DocType: Purchase Receipt Item Supplied,Current Stock,Persediaan Saat Ini
DocType: Purchase Receipt Item Supplied,Consumed Qty,Jumlah Dikonsumsi
DocType: Purchase Receipt Item Supplied,Required Qty,Jumlah Diperlukan
DocType: Purchase Taxes and Charges,Actual,Aktual
DocType: Purchase Taxes and Charges,Account Head,Akun Buku
DocType: Purchase Taxes and Charges,Is this Tax included in Basic Rate?,Apakah Pajak ini termasuk dalam Tarif Dasar?
DocType: Purchase Taxes and Charges,"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount","Jika ditandai, jumlah pajak akan dianggap sebagai sudah termasuk dalam Jumlah Tingkat Cetak / Print"
DocType: Purchase Taxes and Charges,On Previous Row Total,Jumlah Pada Baris Sebelumnya
DocType: Purchase Taxes and Charges,Tax Amount After Discount Amount,Nilai Pajak Setelah Diskon
DocType: Purchase Taxes and Charges,On Net Total,Pada Jumlah Bersih
DocType: Purchase Taxes and Charges,On Previous Row Amount,Pada Sebelumnya Baris Jumlah
DocType: Purchase Taxes and Charges,Parenttype,Parenttype
DocType: Purchase Taxes and Charges,Add or Deduct,Penambahan atau Pengurangan
DocType: Purchase Taxes and Charges,Deduct,Pengurangan
DocType: Purchase Taxes and Charges,Valuation and Total,Penilaian dan Total
DocType: Purchase Taxes and Charges,Consider Tax or Charge for,Pertimbangkan Pajak atau Biaya untuk
DocType: Purchase Taxes and Charges,Reference Row #,Rujukan Baris #
DocType: Purchase Taxes and Charges,Item Wise Tax Detail,Rincian Pajak berdasarkan Barang
DocType: Purchase Taxes and Charges,Valuation,Penilaian
DocType: Purchase Taxes and Charges Template,Purchase Taxes and Charges Template,Template Pajak dan Biaya Pembelian
DocType: Purchase Taxes and Charges Template,"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type: 
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.
10. Add or Deduct: Whether you want to add or deduct the tax.","Template pajak standar yang diterapkan untuk semua Transaksi Pembelian. Template ini dapat berisi daftar kepala pajak dan juga kepala biaya lain seperti ""Pengiriman"", ""Asuransi"", ""Penanganan"" dll.
 #### Catatan 

 Tarif pajak anda mendefinisikan sini akan menjadi tarif pajak standar untuk semua item ** **. Jika ada Barang ** ** yang memiliki tarif yang berbeda, mereka harus ditambahkan dalam ** Pajak Barang ** meja di ** Barang ** menguasai.

 #### Deskripsi Kolom 

 1. Perhitungan Type: 
 - Ini bisa berada di ** Net Jumlah ** (yang adalah jumlah dari jumlah dasar).
 - ** Pada Baris Sebelumnya Jumlah / Amount ** (untuk pajak kumulatif atau biaya). Jika anda memilih opsi ini, pajak akan diterapkan sebagai Prosentase dari baris sebelumnya (dalam tabel pajak) jumlah atau total.
 - ** Aktual ** (seperti yang disebutkan).
 2. Akun Kepala: Account buku di mana pajak ini akan dipesan 
 3. Biaya Center: Jika pajak / biaya adalah penghasilan (seperti pengiriman) atau beban perlu dipesan terhadap Cost Center.
 4. Keterangan: Deskripsi pajak (yang akan dicetak dalam faktur / tanda kutip).
 5. Tarif: Tarif Pajak.
 6. Jumlah: Jumlah Pajak.
 7. Total: Total kumulatif ke titik ini.
 8. Entrikan Baris: Jika berdasarkan ""Sebelumnya Baris Jumlah"" anda dapat memilih nomor baris yang akan diambil sebagai dasar untuk perhitungan ini (default adalah baris sebelumnya).
 9. Pertimbangkan Pajak atau Biaya untuk: Pada bagian ini anda dapat menentukan apakah pajak / biaya hanya untuk penilaian (bukan bagian dari total) atau hanya total (tidak menambah nilai Barang) atau keduanya.
 10. Menambah atau Dikurangi: Apakah anda ingin menambah atau mengurangi pajak."
DocType: Quality Inspection,Readings,Pembacaan
DocType: Quality Inspection,Get Specification Details,Dapatkan  Rincian Spesifikasi
DocType: Quality Inspection,Inspected By,Diperiksa Oleh
DocType: Quality Inspection,Verified By,Diverifikasi oleh
DocType: Quality Inspection,Incoming,Masukan
DocType: Quality Inspection,Item Serial No,No. Seri Barang
DocType: Quality Inspection,Outgoing,Keluaran
DocType: Quality Inspection,Quality Manager,Manajer Kualitas
DocType: Quality Inspection,QI-,QI-
DocType: Quality Inspection,Report Date,Tanggal Laporan
DocType: Quality Inspection,Inspection Type,Jenis Pemeriksaan
DocType: Quality Inspection,Sample Size,Ukuran Sampel
DocType: Quality Inspection Reading,Reading 1,Pembacaan 1
DocType: Quality Inspection Reading,Reading 2,Pembacaan 2
DocType: Quality Inspection Reading,Reading 3,Pembacaan 3
DocType: Quality Inspection Reading,Reading 4,Pembacaan 4
DocType: Quality Inspection Reading,Reading 5,Pembacaan 5
DocType: Quality Inspection Reading,Reading 6,Pembacaan 6
DocType: Quality Inspection Reading,Reading 7,Pembacaan 7
DocType: Quality Inspection Reading,Reading 8,Pembacaan 8
DocType: Quality Inspection Reading,Reading 9,Pembacaan 9
DocType: Quality Inspection Reading,Reading 10,Pembacaan 10
DocType: Quality Inspection Reading,Quality Inspection Reading,Nilai Pemeriksaan Kualitas
DocType: Quotation,Quotation Lost Reason,Alasan Kalah Penawaran
DocType: Quotation,Shopping Cart,Keranjang Belanja
DocType: Quotation,In Words will be visible once you save the Quotation.,Dalam Kata-kata akan terlihat sekali anda menyimpan Penawaran tersebut.
DocType: Quotation,Quotation To,Penawaran Kepada
DocType: Quotation,QTN-,QTN-
DocType: Quotation,Term Details,Rincian Termin
DocType: Quotation,Rate at which Price list currency is converted to company's base currency,Tarif kurs mata uang Daftar Harga ke mata uang dasar perusahaan
DocType: Quotation,Rate at which customer's currency is converted to company's base currency,Tarif kurs mata uang pelanggan ke mata uang dasar perusahaan
DocType: Quotation,Order Type,Jenis Pesanan
DocType: Quotation Item,Item Balance,Saldo Barang
DocType: Quotation Item,Actual Qty,Jumlah Aktual
DocType: Quotation Item,Quotation Item,Produk/Barang Penawaran
DocType: Quotation Item,Stock Balance,Saldo Persediaan
DocType: Quotation Item,Against Docname,Terhadap Docname
DocType: Quotation Item,Against Doctype,Terhadap Doctype
DocType: Rename Tool,Rename Tool,Alat Perubahan Nama
DocType: Rename Tool,Type of document to rename.,Jenis dokumen untuk mengubah nama.
DocType: Rename Tool,Rename Log,Log Riwayat Ganti Nama
DocType: Rename Tool,"Attach .csv file with two columns, one for the old name and one for the new name","Melampirkan file .csv dengan dua kolom, satu untuk nama lama dan satu untuk nama baru"
DocType: Rename Tool,File to Rename,Nama File untuk Diganti
DocType: Rename Tool,Utilities,Utilitas
DocType: Repayment Schedule,Interest Amount,Jumlah bunga
DocType: Repayment Schedule,Principal Amount,Jumlah pokok
DocType: Repayment Schedule,Balance Loan Amount,Saldo Jumlah Pinjaman
DocType: Repayment Schedule,Payment Date,Tanggal pembayaran
DocType: Request for Quotation,Get Suppliers,Dapatkan Pemasok
DocType: Request for Quotation,Manufacturing Manager,Manajer Manufaktur
DocType: Request for Quotation,Supplier Detail,Rincian Pemasok
DocType: Request for Quotation,Request for Quotation,Permintaan Penawaran
DocType: Request for Quotation,Message for Supplier,Keterangan ke Pemasok
DocType: Request for Quotation,RFQ-,RFQ-
DocType: Request for Quotation,For individual supplier,Untuk pemasok individual
DocType: Request for Quotation Item,Required Date,Tanggal Diperlukan
DocType: Request for Quotation Item,Project Name,Nama Proyek
DocType: Request for Quotation Item,Supplier Part No,Nomor Suku Cadang Pemasok
DocType: Request for Quotation Item,Request for Quotation Item,Rincian Permintaan Penawaran
DocType: Request for Quotation Supplier,Send Email,Kirim Email
DocType: Request for Quotation Supplier,Request for Quotation Supplier,Permintaan Penawaran Pemasok
DocType: Request for Quotation Supplier,Quote Status,Status Penawaran
DocType: Request for Quotation Supplier,No Quote,Tidak ada penawaran
